"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"562157221";"164204162042024NE000009";"2024NE000009";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"52000";"Ministério da Defesa";"52222";"Fundação Osório";"164204";"FUNDACAO OSORIO";"16204";"FUNDACAO OSORIO";"164204";"FUNDACAO OSORIO";"DESPESAS COM PRE ESCOLAR, NO EXERCICIO.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52222";"FUNDACAO OSORIO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"0001";"ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"08";"Outros Benefícios Assistenciais do servidor ";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"10212,00";"10212,00";"1,0000"
"562162438";"170010000012024NE000038";"2024NE000038";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170010";"SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"00001";"TESOURO NACIONAL";"***.041.531-**";"ANTONIO MARCIO DE OLIVEIRA AGUIAR";"CONCESSAO DE SUPRIMENTO DE FUNDOS PARA ATENDER DESPESAS COM A MANUTENCAO DA ADIDANCIA TRIBUTARIA E ADUANEIRA DA RFB, EM BUENOS AIRES/ARGENTINA, NO VALOR DE USD 8,000.00, AO CAMBIO DE R$ 4,8920. DOSSIE BANCO DO BRASIL 20240108000000759.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"03";"TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.";"25103";"SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0002";"ADMINISTRACAO DA UNIDADE - RFB";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"10265.462456/2023-15";"Suprimento de Fundo";"I";"DECRETO 93.872 / 1986";"-2";"-1";"NAO SE APLICA";"39136,00";"39136,00";"1,0000"
"562163176";"170010000012024NE000034";"2024NE000034";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170010";"SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"00001";"TESOURO NACIONAL";"***.041.531-**";"ANTONIO MARCIO DE OLIVEIRA AGUIAR";"CONCESSAO DE SUPRIMENTO DE FUNDOS PARA ATENDER DESPESAS COM A MANUTENCAO DA ADIDANCIA TRIBUTARIA E ADUANEIRA DA RFB, EM BUENOS AIRES/ARGENTINA, NO VALOR DE USD 10,000.00, AO CAMBIO DE R$ 4,8920. DOSSIE BANCO DO BRASIL 20240108000000759.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"03";"TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.";"25103";"SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0002";"ADMINISTRACAO DA UNIDADE - RFB";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"14";"Diárias - Civil";"10265.462456/2023-15";"Suprimento de Fundo";"I";"DECRETO 93.872 / 1986";"-2";"-1";"NAO SE APLICA";"48920,00";"48920,00";"1,0000"
"562160534";"170010000012024NE000037";"2024NE000037";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170010";"SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"00001";"TESOURO NACIONAL";"***.041.531-**";"ANTONIO MARCIO DE OLIVEIRA AGUIAR";"CONCESSAO DE SUPRIMENTO DE FUNDOS PARA ATENDER DESPESAS COM A MANUTENCAO DA ADIDANCIA TRIBUTARIA E ADUANEIRA DA RFB, EM BUENOS AIRES/ARGENTINA, NO VALOR DE USD 2,000.00, AO CAMBIO DE R$ 4,8920. DOSSIE BANCO DO BRASIL 20240108000000759.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"03";"TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.";"25103";"SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0002";"ADMINISTRACAO DA UNIDADE - RFB";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"36";"Outros Serviços de Terceiros - Pessoa Físic";"10265.462456/2023-15";"Suprimento de Fundo";"I";"DECRETO 93.872 / 1986";"-2";"-1";"NAO SE APLICA";"9784,00";"9784,00";"1,0000"
"562165063";"170010000012024NE000035";"2024NE000035";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170010";"SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"00001";"TESOURO NACIONAL";"***.041.531-**";"ANTONIO MARCIO DE OLIVEIRA AGUIAR";"CONCESSAO DE SUPRIMENTO DE FUNDOS PARA ATENDER DESPESAS COM A MANUTENCAO DA ADIDANCIA TRIBUTARIA E ADUANEIRA DA RFB, EM BUENOS AIRES/ARGENTINA, NO VALOR DE USD 1,000.00, AO CAMBIO DE R$ 4,8920. DOSSIE BANCO DO BRASIL 20240108000000759.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"03";"TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.";"25103";"SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0002";"ADMINISTRACAO DA UNIDADE - RFB";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"10265.462456/2023-15";"Suprimento de Fundo";"I";"DECRETO 93.872 / 1986";"-2";"-1";"NAO SE APLICA";"4892,00";"4892,00";"1,0000"
"562161474";"170010000012024NE000036";"2024NE000036";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170010";"SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"00001";"TESOURO NACIONAL";"***.041.531-**";"ANTONIO MARCIO DE OLIVEIRA AGUIAR";"CONCESSAO DE SUPRIMENTO DE FUNDOS PARA ATENDER DESPESAS COM A MANUTENCAO DA ADIDANCIA TRIBUTARIA E ADUANEIRA DA RFB, EM BUENOS AIRES/ARGENTINA, NO VALOR DE USD 3,000.00, AO CAMBIO DE R$ 4,8920. DOSSIE BANCO DO BRASIL 20240108000000759.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"03";"TRANSF.DO IMP.DE RENDA AOS MUNIC.-REF.TRIBUT.";"25103";"SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0002";"ADMINISTRACAO DA UNIDADE - RFB";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"33";"Passagens e Despesas com Locomoção";"10265.462456/2023-15";"Suprimento de Fundo";"I";"DECRETO 93.872 / 1986";"-2";"-1";"NAO SE APLICA";"14676,00";"14676,00";"1,0000"
"562280578";"158309264132024NE000023";"2024NE000023";"02/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"158309";"INST.FED.TRIANGULO MINEIRO/CAMPUS PARACATU";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"33608308000173";"MONGERAL AEGON SEGUROS E PREVIDENCIA S/A";"EMPENHO PARA SUPRIR DESPESAS COM CONTRATO 03-23 ALTERADO PARA 09003-23 PARA AJUSTES. CONTRATACAO DE EMPRESA ESPECIALIZADA NA PRESTACAO DE SERVICOS DE SEGURO CONFORME DESPACHO DAP PTU 08/24 DO PROCESSO 23203.001803/2023-03. EMPENHO EMITIDO TARDIO DEVIDO A ERROS DE SISTEMA.?PESSOAL PARA ALUNOS/ESTAGIARIOS";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0031";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23203.001803/2023-03";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"2160,00";"2160,00";"1,0000"
"562175837";"158309264132024NE000008";"2024NE000008";"02/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"158309";"INST.FED.TRIANGULO MINEIRO/CAMPUS PARACATU";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"EMPENHO PARA ATENDER DESPESAS FIRMADAS ATRAVES CONTRATO 10/2018, PREGAO ELETRONICO 24/2018, REFERENTE PRESTACAO DE SERVICO DE GERENCIAMENTO DE COMBUSTIVEIS PELA PRIME CONSULTORIA E ASSESSORIA PROCESSO 23203.000168/2019-52. SOLICITACAO ATRAVES DO DESPACHO DAP PTU 07/2024";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0031";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"23203.000168/2019-52";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"5416,25";"5416,25";"1,0000"
"562159445";"158309264132024NE000007";"2024NE000007";"02/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"158309";"INST.FED.TRIANGULO MINEIRO/CAMPUS PARACATU";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"EMPENHO PARA ATENDER DESPESAS DO CONTRATO 07/2019, REFERENTE AOS SERVICOS FORNECIDOS PELA EBC PROCESSO 23203.001502/2018-12 CONFORME SOLICITACAO ATRAVES DO DESPACHO DAP PTU 11/2024";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0031";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"Aplicação Direta Decorrente de Operação entre ";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23203.001502/2018-12";"Inexigível";"I";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"500,00";"500,00";"1,0000"
"562191716";"158309264132024NE000010";"2024NE000010";"02/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"158309";"INST.FED.TRIANGULO MINEIRO/CAMPUS PARACATU";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"14807420000199";"FACTO TURISMO LTDA";"EMPENHO PARA ATENDER DESPESAS COM SERVICOS DE AGENCIAMENTO DE VIAGEM - BILHETE NACIONAL /INTERNACIONAL (TAXA DE ADMINISTRACAO PERCENTUAL /COMISSAO CORRETAGEM ITEM 4 REFERENTE PREGAO 18/2023 DO PROCESSO 23203.003589/2023-11. ACAO SERVICO. SOLICITACAO ATRAVES DO DESPACHO DAP PTU 10/24";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0031";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23203.003589/2023-11";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"0,40";"0,40";"1,0000"
"562143084";"366003362102024NE000001";"2024NE000001";"02/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"92132786000119";"CRISTAL DISTRIBUIDORA DE MEDICAMENTOS LTDA";"MEDICAMENTOS QUIMIOTERAPICOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"6217";"ATENCAO A SAUDE NOS SERVICOS AMBULATORIAIS E HOSPITALARES DO MINISTERIO DA SAUDE";"Hospital Público do RJ";"62175027";"ATENCAO A SAUDE NOS SERVICOS AMBULATO - NO MUNICIPIO DE PORT";"0003";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"1645/23";"Dispensa de Licitação";"XV";"LEI 13.303 / 2016";"-2";"-1";"NAO SE APLICA";"17500,00";"17500,00";"1,0000"
"562153897";"366003362102024NE000002";"2024NE000002";"02/01/2024";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10586940000168";"ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA";"MEDICAMENTOS QUIMIOTERAPICOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"6217";"ATENCAO A SAUDE NOS SERVICOS AMBULATORIAIS E HOSPITALARES DO MINISTERIO DA SAUDE";"Hospital Público do RJ";"62175027";"ATENCAO A SAUDE NOS SERVICOS AMBULATO - NO MUNICIPIO DE PORT";"0003";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"1645/23";"Dispensa de Licitação";"XV";"LEI 13.303 / 2016";"-2";"-1";"NAO SE APLICA";"7540,00";"7540,00";"1,0000"
"562149752";"164204162042024NE000013";"2024NE000013";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"52000";"Ministério da Defesa";"52222";"Fundação Osório";"164204";"FUNDACAO OSORIO";"16204";"FUNDACAO OSORIO";"164204";"FUNDACAO OSORIO";"DESPESAS COM AUXILIOS FUNERAL E NATALIDADE, NO EXERCICIO.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"52222";"FUNDACAO OSORIO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"0009";"AUXILIO-FUNERAL E NATALIDADE DE CIVIS";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"08";"Outros Benefícios Assistenciais do servidor ";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"3268,00";"3268,00";"1,0000"
"562158259";"170600000012024NE000014";"2024NE000014";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Fazenda";"25000";"Ministério da Fazenda - Unidades com víncul";"170600";"COORD.GERAL DE CONTROLE DA DIVIDA PUBLICA";"00001";"TESOURO NACIONAL";"170600";"COORD.GERAL DE CONTROLE DA DIVIDA PUBLICA";"2855RDPMFE1 - VARIACAO CAMBIAL DE PRINCIPAL NEGATIVA";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"44";"TÍTULOS DE RESPONSABILID.DO TESOURO NACIONAL";"75101";"REC.SOB SUPERV. DO ME - DIVIDA PUB FED";"28";"Encargos especiais";"842";"Refinanciamento da dívida externa";"0908";"OPERACOES ESPECIAIS: REFINANCIAMENTO DA DIVIDA EXTERNA";"0243";"REFINANCIAMENTO DA DIVIDA PUBLICA MOBILIARIA FEDERAL EXTERNA";"";"02430001";"REFINANCIAMENTO DA DIVIDA PUBLICA MOB - NACIONAL";"0001";"REFINANCIAMENTO DA DIVIDA PUBLICA MOBILIARIA FEDERAL EXTERNA (DPMFE)";"00";"Sem informação";"SEM EMENDA";"4";"DESPESAS DE CAPITAL";"6";"Amortização/Refinanciamento da Dívida";"90";"Aplicações Diretas";"76";"Principal Corrigido da Dívida Mobiliária Re";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,00"
"562733230";"156623264032024NE000026";"2024NE000026";"02/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26403";"Instituto Federal do Amazonas";"156623";"IFAM - CAMPUS AVANCADO IRANDUBA";"26403";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"02182167000146";"PAJURA COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS LTD";"CUSTEAR DESPESAS COM O TERMO ADITIVO N. 01/2023 AO CONTRATO N. 02/2022 - PAJURA COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA, REFERENTE AOS SERVICOS DE FORNECIMENTO DE LANCHE E REFEICAO PARA OS DISCENTES DO CAMPUS AVANCADO IRANDUBA, PARA O PERIODO DE 01/01/2024 A 30/06/2024. PROCESSO N. 23443.000252/2024-19.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26403";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"2994";"ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"PRONATEC";"29940013";"ASSISTENCIA AOS ESTUDANTES DAS INSTIT - NO ESTADO DO AMAZONA";"0001";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"32";"Material, Bem ou Serviço para Distribuição";"23443.000252/2024-19";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"91172,64";"91172,64";"1,0000"
"562250539";"156746264032024NE000004";"2024NE000004";"02/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26403";"Instituto Federal do Amazonas";"156746";"IFAM - CAMPUS AVANCADO BOCA DO ACRE";"26403";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"***.786.152-**";"ANTONIO JOSE FREITAS DA CRUZ";"CUSTEAR DESPESAS COM O CONTRATO N. 01/2023 - ANTONIO JOSE FREITAS DA CRUZ, REFERENTE AO ALUGUEL DE IMOVEL PARA ABRIGAR AS INSTALACOES ADMINISTRATIVAS DO CAMPUS AVANCADO BOCA DO ACRE, DURANTE O PERIODO DE 17/01/2024 A 17/02/2024 (1 MES), SENDO O VALOR MENSAL: R$ 4.000,00, CONTUDO FAZENDO-SE NECESSARIO O VALOR DE R$ 404,67 PARA COMPLEMENTO DA PARCELA 12/12. NOTA DE CREDITO N. 2024NC000007, DE 11/01/2024. PROCESSO N. 23443.000227/2024-27.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26403";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0013";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO AMAZONA";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"36";"Outros Serviços de Terceiros - Pessoa Físic";"23443.000227/2024-27";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"404,67";"404,67";"1,0000"
