"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"562245149";"158310264132024NE000066";"2024NE000066";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"158310";"INST.FED.TRIANGULO MINEIRO/CAMPUS UBERABA";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"33944296000158";"33.944.296 PRISCILA DA SILVA FERREIRA";"CONTRATACAO DE EMPRESA PARA ALUGUEL DE CACAMBAS, PARA O IFTM CAMPUS UBERABA.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26413";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0031";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23200.002215/2023-17";"Dispensa de Licitação";"II";"LEI 14.133 / 2021";"-2";"-1";"NAO SE APLICA";"3200,00";"3200,00";"1,0000"
"562473104";"495650292082024NE000404";"2024NE000404";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"32000";"Ministério de Minas e Energia";"29208";"Companhia de Pesquisa de Recursos Minerais";"495650";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"29208";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"03506307000157";"TICKET SOLUCOES HDFGT S/A";"EMPENHO PARA PAGAMENTO DE DESPESA REFERENTE A GASTO COM COMBUSTIVEL DA GERENCIA DE RECURSOS MINERAIS DA SUREG-GO CONFORME PROCESSO 48086.000107/2024-67, SAE 104277, PTRES 236351, FONTE 1045";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"04";"RETORNO DO FUNDO SOCIAL";"32202";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"22";"Indústria";"663";"Mineração";"3102";"MINERACAO SEGURA E SUSTENTAVEL";"2399";"AVALIACAO DOS RECURSOS MINERAIS DO BRASIL";"";"23990001";"AVALIACAO DOS RECURSOS MINERAIS DO BR - NACIONAL";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"48086.000107/2024-67";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"2274,04";"2274,04";"1,0000"
"562145816";"152005000012024NE000013";"2024NE000013";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM AUXILIO-TRANSPORTE AOS EMPREGADOS (CONTRATO TEMPORARIO - LEI 8.745/1993).";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"0003";"AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"04";"Contratação por Tempo Determinado";"23121.001375/2023-11";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"96000,00";"96000,00";"1,0000"
"562165744";"152005000012024NE000014";"2024NE000014";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS ATIVOS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"0003";"AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"49";"Auxílio-Transporte";"23121.0001375/2023-1";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"882000,00";"882000,00";"1,0000"
"562154518";"152005000012024NE000025";"2024NE000025";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO NO DECORRER DO EXERCICIO.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"0";"Codigo Inexistente No Siafi";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"367";"Educação especial";"5111";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"21CO";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"";"21CO0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"93";"Indenizações e Restituições";"23121.001378/2023-54";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"1000,00";"1000,00";"1,0000"
"562155630";"152005000012024NE000024";"2024NE000024";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM DIARIAS DE COLABORADORES EVENTUAIS NO PAIS, NO DECORRER DO EXERCICIO.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"0";"Codigo Inexistente No Siafi";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"367";"Educação especial";"5111";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"21CO";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"";"21CO0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"36";"Outros Serviços de Terceiros - Pessoa Físic";"23121.001378/2023-54";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"3000,00";"3000,00";"1,0000"
"562167318";"152005000012024NE000044";"2024NE000044";"01/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"33127721000116";"ELEVADORES ELBO LTDA";"PREGAO ELETRONICO 01/2019. CONTRATO Nº 02/2019. PRESTACAO DE SERVICO DE MANUTENCAO PREVENTIVA E CORRETIVA DOS ELEVADORES CONFORME EDITAL E SEUS ANEXOS";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"367";"Educação especial";"5111";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"21CO";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"";"21CO0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23121.001232/2018-41";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"5824,00";"5824,00";"1,0000"
"562175198";"152005000012024NE000060";"2024NE000060";"01/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"12978986000158";"T & S LOCACAO DE MAO DE OBRA EM GERAL LTDA";"PREGAO ELETRONICO 33/2018 - CONTRATO 35/2018. CONTRATACAO DE MAO DE OBRA DE ALMOXARIXE, AUX DE ALMOXARIFE, COZINHEIRO E AUX DE COZINHA CONFORME EDITAL E SEUS ANEXOS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"367";"Educação especial";"5111";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"21CO";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"";"21CO0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"37";"Locação de Mão-de-Obra";"23121.000206/2018-04";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"72573,94";"72573,94";"1,0000"
"562169052";"152005000012024NE000038";"2024NE000038";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"INEXIGIBILIDADE DE LICITACAO Nº 2/2023 - ATENDER DESPESA COM SERVICOS DE PUBLICIDADE LEGAL IMPRESSA E/OU ELETRONICA.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"367";"Educação especial";"5111";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"21CO";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"";"21CO0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"91";"Aplicação Direta Decorrente de Operação entre ";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"23121.000155/2023-70";"Inexigível";"SI";"LEI 8.666 / 1993";"-2";"-1";"NAO SE APLICA";"1667,00";"1667,00";"1,0000"
"562171534";"152005000012024NE000039";"2024NE000039";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"60444437000146";"LIGHT SERVICOS DE ELETRICIDADE S A";"ATENDER DESPESA COM CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"367";"Educação especial";"5111";"EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"21CO";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO ESPECIAL";"";"21CO0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"47";"Obrigações Tributárias e Contributivas";"D0003B0100S";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"15600,00";"15600,00";"1,0000"
"562148870";"152005000012024NE000012";"2024NE000012";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"ATENDER DESPESA COM CONCESSAO DE ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES E EMPREGADOS DESTE INSTITUTO.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B0033";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DO RIO DE";"0001";"ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"08";"Outros Benefícios Assistenciais do servidor ";"23121.0001375/2023-1";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"198955,80";"198955,80";"1,0000"
"562151144";"152005000012024NE000004";"2024NE000004";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"48307555000107";"PLANO EXECUTIVO FEDERAL";"ATENDER DESPESA COM CONTRIBUICOES PATRONAIS DA UNIAO PARA A FUNDACAO DE PREVIDENCIA COMPLEMENTAR DO SERVIDOR PUBLICO FEDERAL - FUNPRESP, NOS TERMOS DA LEI Nº 12.618, DE 2012";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"368";"Educação básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0033";"ATIVOS CIVIS DA UNIAO         - NO ESTADO DO RIO DE";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"90";"Aplicações Diretas";"07";"Contribuição a Entidades Fechadas de Previd";"23121.001370/2023-98";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"273000,00";"273000,00";"1,0000"
"562166555";"152005000012024NE000005";"2024NE000005";"01/01/2024";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"510001";"COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"ATENDER DESPESAS COM OBRIGACOES PATRONAIS DE CONTRIBUICOES PREVIDENCIARIAS - INSS";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"368";"Educação básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"";"20TP0033";"ATIVOS CIVIS DA UNIAO         - NO ESTADO DO RIO DE";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"91";"Aplicação Direta Decorrente de Operação entre ";"13";"Obrigações Patronais";"23121.001372/2023-87";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"377000,00";"377000,00";"1,0000"
"562238399";"158139264342024NE000093";"2024NE000093";"01/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26434";"Instituto Federal Fluminense";"158139";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"26434";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"10934273000167";"IMA TELECOM LTDA";"VALOR QUE SE EMPENHA PARA ATENDER DESPESAS COM A PRESTACAO DE SERVICO DE LINK COM ACESSO DEDICADO A INTERNET DO CAMPUS AVANCADO SAO JOAO DA BARRA. CONTRATO 19/2023. PROCESSO 23317.000490.2024-61.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26434";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0033";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"40";"Serviços de Tecnologia da Informação e Com";"23317.000490.2024-61";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"1749,96";"1749,96";"1,0000"
"562274533";"158139264342024NE000112";"2024NE000112";"01/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26434";"Instituto Federal Fluminense";"158139";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"26434";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"33285255000105";"CNS NACIONAL DE SERVICOS LIMITADA";"VALOR QUE SE EMPENHA PARA ATENDER DESPESAS COM EXERCICIO ANTERIOR REFERENTE AO ANO DE 2023 DA PRESTACAO DE SERVICOS DE AGROPECUARIA E PRODUCAO DE ALIMENTOS DO CAMPUS AVANCADO CAMBUCI . CONTRATO 02/2021. PROCESSO 23317.000476.2023-87.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"0";"Codigo Inexistente No Siafi";"00";"RECURSOS ORDINARIOS";"26434";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0033";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"92";"Despesas de Exercícios Anteriores";"23317.000476.2023-87";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"4050,86";"4050,86";"1,0000"
"562258550";"158139264342024NE000097";"2024NE000097";"01/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"26000";"Ministério da Educação";"26434";"Instituto Federal Fluminense";"158139";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"26434";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"04546653000121";"PORTLIMP COMERCIO E SERVICOS LTDA";"VALOR QUE SE EMPENHA PARA ATENDER DESPESAS COM PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO DO CAMPUS AVANCADO SAO JOAO DA BARRA PARA O EXERCICIO 2024. CONTRATO 18/2018. PROCESSO 23317.000488.2024-92.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"26434";"INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"PRONATEC";"20RL0033";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO RIO DE";"0000";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"37";"Locação de Mão-de-Obra";"23317.000488.2024-92";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"21060,76";"21060,76";"1,0000"
"562212951";"114702114012024NE400014";"2024NE400014";"01/01/2024";"NE";"Nota de Empenho";"Global";"Não se aplica";"46000";"Ministério da Gestão e da Inovação em Ser";"20202";"Fundação Escola Nacional de Administração";"114702";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"11401";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"***.593.408-**";"FERNANDA LEOPOLDO E SILVA MASCHIETTO";"SERVICO PARA FACILITACAO DE OFICINAS, FACILITACAO GRAFICA E DESENHO INSTRUCIONAL EM PROJETO DE TRANSFORMACAO GOVERNAMENTAL, NO CONTEXTO DE PARCERIA ESTABELECIDA ENTRE A FUNDACAO ESCOLA NACIONAL DE ADMINISTRACAO PUBLICA - ENAP E O MINISTERIO DO DESENVOLVIMENTO E ASSISTENCIA SOCIAL, FAMILIA E COMBATE A FOME - MDS, PARA CONSTRUCAO COLABORATIVA DA ELABORACAO DA POLITICA E DO PLANO NACIONAL DE CUIDADOS, PERIODO 01/01 A 30/05/2024.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"1";"Recursos Do Tesouro - Exercicio Corrente";"00";"RECURSOS ORDINARIOS";"46201";"FUNDACAO ESCOLA NACIONAL DE ADM.PUBLICA-ENAP";"04";"Administração";"573";"Difusão do conhecimento científico e tecnológico";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20U9";"DESENVOLVIMENTO DE COMPETENCIAS DE AGENTES PUBLICOS";"";"20U90001";"DESENVOLVIMENTO DE COMPETENCIAS DE AG - NACIONAL";"0004";"CODIGO INEXISTENTE NO SIAFI";"00";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"36";"Outros Serviços de Terceiros - Pessoa Físic";"04600.004056/2023-20";"Inexigível";"III";"LEI 14.133/2021";"-2";"-1";"NAO SE APLICA";"63929,88";"63929,88";"1,0000"
